Identifiant,Date de dernière modification,Nom,Label,Label Net-Public,Demande de labellisation Net-Public,Site Web,N° et libellé de voie,Code Insee commune,Code postal,Localité,Téléphone,Email,Latitude,Longitude,Précision,Personne à contacter,Services proposés,Nombre d'animateurs,Numéro DUI,Photo,Statut,Autre label,N° et libellé de voie,Horaires d'ouverture,Entrée - Accès [Accessibilité],Équipement,Entrée - Ouverture de porte [Accessibilité],Entrée - Obstacle à la porte d'entrée [Accessibilité],Circulation - Circulation dans les allées [Accessibilité],Circulation - Accès en fauteuil dans tout le lieu [Accessibilité],Circulation - Ascenseurs (dimensions) [Accessibilité],Services et équipements - Sanitaires [Accessibilité],Services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité],Services et équipements - Personnel initié à la langue des signes [Accessibilité],Extérieur - Place de parking réservée [Accessibilité],Extérieur - Places GIC/GIR à proximité [Accessibilité],Extérieur - Transports accessibles à proximité [Accessibilité],Tarif,Photo,Photo,Photo,N° et libellé de voie,Code Insee commune,Code postal,Localité,N° et libellé de voie,Circulation - Signalétique adaptée [Accessibilité],Services et équipements - Hauteur adaptée des comptoirs / guichets [Accessibilité],services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité],Services et équipements - Place réservée au PMR [Accessibilité],Extérieur - Enseigne suffisamment lisible et visible [Accessibilité],Spécificité territoriale,Circulation - Ascenseurs (adaptations) [Accessibilité],Photo,Photo,Photo,Photo,Photo,Flux d'actualité,Courriel,Horaires initiations et ateliers,Entrée - Accès contrôlé [Accessibilité],Circulation - Escaliers [Accessibilité],Services et équipements - Visites adaptées aux personnes ayant une déficience [Accessibilité],Entrée - Largeur de porte en cm [Accessibilité],Circulation - Guidage [Accessibilité],Blog,Extérieur - Trottoirs (Obstacles) [Accessibilité],"Entrée - En cas de présence d'une marche, préciser sa hauteur en cm [Accessibilité]","Rue, Voie, Chemin","Rue, Voie, Chemin",Fédération Nationale de Sport Numérique,Ateliers,Espace Public Numérique (EPN des Yvelines),Commentaire,Intitulé,Autre Site Web,Texte long,N° et libellé de voie,N° et libellé de voie,Code Insee commune,Code postal,Localité,Site Web2,Vidéo,Circulation - Plan du lieu [Accessibilité],NETPUBLIC,Site Web de Formation ORDIDACTIC60,Vidéo,Visio-accueil Pôle-Emploi,Le blog de la médiathèque,Fax,Ce flux présente les actualités locales de l'Espace Informatique Cyber-base®,Ce flux affiche les programmes des ateliers qui sont planifiés à l'Espace Informatique Cyber-base®,Services proposés,Villes Internet,Accueil de jeunes,Accueil de seniors,Organisation d'évènements,Centre d'Animation des Portes Ferrées,Personne à contacter,Image,N° et libellé de voie,Mission
249C,,CCAS,PAPI,Services publics,,www.lormont.fr,"Espace Montaigne, rue Montaigne",249,33310,Lormont,05 57 77 63 60,ccas@ville-lormont.fr,,,,Anne-Marie Ferrier,,,,,,,,Lundi/mardi/jeudi/vendredi : 17h-19h Mercredi/samedi : 14h-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249B,,BIJ – Point Cyb,EPN,Jeunesse,,http://pointcyb.lormont.fr,Rue des Gravieres,249,33310,Lormont,05 56 74 21 58,pointcyb@ville-lormont.fr,,,,,,,,,,,,Lunndi au vendredi : 16h30-19h sauf mercredi 14h-19h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255A,,Mairie,PAPI,Services publics,,,,255,33840,Lucmau,05 56 65 22 65,mairie.lucmau@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259A,,Bibliotheque municipale,,Bibliothèque,,,5 bis place Jean Moulin,259,33240,Lugon-et-l'Ile-du-Carnay,05 57 84 33 32,bibliothequedelugon@wanadoo.fr,,,,Marie-José de Souza,,,,,,,,"mercredi/Samedi : 14h-18h vendredi : 20h-23h (Vacances Scolaires, lundi au vendredi : 14h-18h mercredi : 20h-23h)",,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff000690,14/02/2012,Bibliothèque Muncipale,,0,0,,4 avenue République Maison Pereire,33555,33380,MARCHEPRIME,+33 5 57 71 18 70,,44.696387,-0.857765,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,10198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff00068f,14/02/2012,PIJ,,0,0,,2 rue Jacques Blieck,33555,33380,MARCHEPRIME,+33 5 57 71 50 80,sce.emploi@ville-marcheprime.fr,44.692021,-0.853534,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001190,14/02/2012,Centre communal d'actions sociales (CCAS),,0,0,,Place de la République,33273,33127,MARTIGNAS SUR JALLE,+33 5 57 97 00 51,ccas-de-martignas@wanadoo.fr,44.839676,-0.77441,6,,,,7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273B,,Club micro,PAPI,Informatique,,clubmicro.free.fr,École Jean de la Fontaine - Avenue de Verdun,273,33127,Martignas-sur-Jalle,06 08 99 59 06 ou 05 56 13 88 16,d.gratias@free.fr,,,,Denis GRATIAS,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279A,,Bibliothèque municipale,PAPI,Bibliothèque,,,Bourg,279,33210,Mazères,05 56 62 84 23,biblimazeres@wanadoo.fr,,,,,,,,,,,,"Mardi, jeudi Vendredi : 16h-19h Mercredi : 10h30-12h / 14h-18h Samedi : 10h-16h",,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401afde77fe55ff000693,08/03/2013,Domaine de Fantaisie - centre d'animation des Eyquems,,0,0,http://www.domainedefantaisie.com/,8 rue de la tour de Veyrines,33281,33700,MERIGNAC,+33 5 56 97 98 52,animationddf@orange.fr,44.8257425219,-0.645009226539,9,,Initiation Internet et multimédia,1,10201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff000691,14/02/2012,Centre d'animation des Pins Cap léo,,0,0,,Rue pierre Loti,33281,33700,MERIGNAC,+33 5 56 34 05 60,capleo33@orange.fr,45.694909,-0.068227,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,10199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff000692,14/02/2012,Centre socio-culturel d'Arlac,,0,0,,Avenue de la chapelle Sainte Bernadette,33281,33700,MERIGNAC,+33 5 56 99 55 33,,45.694909,-0.068227,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340189de77fe55ff000316,14/02/2012,Médiathèque Cyberbase de Mérignac,"Point Cyb
Cyber-base",1,0,http://merignac.cyber-base.org/,19 Place Charles de Gaulle,33281,33700,MERIGNAC,+33 5 57 00 02 20,mediatheque.cyberbase@merignac.com,45.694909,-0.068227,4,"DESIREE  Denise
EGEA  Laetitia","Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives",3,9224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001191,14/02/2012,Amicale Laïque La Glacière,,0,0,,"56, rue Armand Gayral",33281,33700,MERIGNAC,+33 5 56 96 62 65,alg-merignac@wanadoo.fr,45.694909,-0.068227,4,,,,7896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281C,,Transrock – Krakatoa,PAPI,Culture,,www.krakatoa.org,3 Ave Victor Hugo,281,33700,Mérignac,05 56 24 34 29,transrock@krakatoa.org,,,,Didier Estèbe,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281E,,BIJ,PAPI,Jeunesse,,www.merignac.com,Médiathèque Place Charles de Gaulle BP 90 012,281,33072,Mérignac,05 57 00 02 40,bij@merignac.com ,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401f4de77fe55ff000cac,14/02/2012,PIJ,,0,0,,1 allée de la plage,33284,33380,MIOS,+33 5 56 26 63 30,pij.mios@wanadoo.fr,44.605109,-0.94191,6,Arnaud LALANNE,"Accompagnement individuel
Initiation Internet et multimédia",1,5842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aade77fe55ff00062f,14/02/2012,Bibliothèque,,0,0,,1 Place Pierre de Brach Mairie,33293,33450,MONTUSSAN,+33 5 56 72 88 42,bibliotheque-montussan@wanadoo.fr,44.885913,-0.427733,4,Claire Oger,"Accompagnement individuel
Initiation Internet et multimédia",1,10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff000684,14/02/2012,Bibliothèque,,0,0,,23 route Cure Mairie,33293,33450,MONTUSSAN,+33 5 56 72 88 42,bibliotheque-montussan@wanadoo.fr,44.885913,-0.427733,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,10186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293A,,Bibliothèque municipale,PAPI,Bibliothèque,,,23 route de la Cure,293,33450,Montussan,05 56 72 88 42,bibliotheque-montussan@wanadoo.fr,,,,Claire Oger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301A,,Bibliotheque municipale,PAPI,Bibliothèque,,,,301,33240,Naujan-et-Postiac,,bibliothequenaujan@yahoo.fr,,,,Mme  Cangros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307A,,Mairie,PAPI,Services publics,,,,307,33730,Noaillan,05 56 25 35 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311A,,Bibliothèque municipale,PAPI,Bibliothèque,,blog :http;//bibliothequedepa.canalblog.com,Route de Targon,311,33550,Paillet,05 56 72 16 23,bibliothequedepaillet@wanadoo.fr,,,,Colette Scott,,,,,,,,Mardi au jeudi :10h-12h30 / 14h30-18h  Vendredi : 14h30-18h Samedi : 10h-17h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aade77fe55ff00063b,14/02/2012,BIJ,,0,0,,47 avenue du Général de Gaulle,33312,33290,PAREMPUYRE,+33 5 56 95 48 89,,44.949581,-0.603982,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff00068d,14/02/2012,Bibliothèque,,1,0,http://www.pauillac-medoc.com/,13 rue Aristide Briand,33314,33250,PAUILLAC,+33 5 56 59 02 20,bibliotheque.pauillac@wanadoo.fr,45.198874,-0.746566,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001192,14/02/2012,Cyberbase Pauillac,,1,0,,20 rue de la rivière,33314,33250,PAUILLAC,+33 5 56 59 67 90,espace.multimedia@wanadoo.fr,45.192812,-0.744122,8,GEFFIE  Ludovic,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives",1,7897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314B,,Espace multimédia,EPN,Informatique,,pauillac.cyber-base.org,20 Route de la rivière,314,33250,Pauillac,05 56 59 67 90,cyberbase@pauillac-medoc.com,,,,Ludovic GEFFIE,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316B,,Maison des services publics,PAPI,Services publics,,,7 place du 8 Mai 1945,316,33791,Pellegrue,05 56 61 30 18,cdc-pellegrue@payshautentre2mers.com,,,,,,,,,,,,Lundi au vendredi : 9h-12h / 14h-17h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316A,,Bibliothèque intercommunale,PAPI,Bibliothèque,,,10 Place du 8 Mai 1945,316,33790,Pellegrue,05 56 61 89 51,mediatheque.pellegrue@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317A,,Bibliotheque municipale,,Bibliothèque,,,,317,33240,Périssac,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff00068c,14/02/2012,Centre de loisirs Romainville,,0,0,,Allée Salvador Allende,33318,33600,PESSAC,+33 5 56 07 65 59,,44.787671,-0.712234,6,,"Accompagnement individuel
Initiation Internet et multimédia",1,10194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff000689,14/02/2012,Espace social et d'animation de l'Alouette,,0,0,,45 Boulevard du Haut livrac,33318,33600,PESSAC,+33 5 57 26 46 46,,44.798543,-0.675057,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff00068b,14/02/2012,Espace social et d'animation Alain-Coudert (Saige),,0,0,,68 Rue de l'Horloge,33318,33600,PESSAC,+33 5 56 45 57 50,cssaige@wanadoo.fr,44.791261,-0.628349,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aede77fe55ff00068a,14/02/2012,Centre social et d'animation de la Châtaigneraie,,0,0,,44 avenue de la Châtaigneraie,33318,33600,PESSAC,+33 5 57 02 23 23,,44.796549,-0.648108,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340200de77fe55ff000db9,14/02/2012,LA STATION/MEDIANIM,Point Cyb,1,0,http://site.voila.fr/LA_STASS,16 allée Cézanne Résidence Macédo,33318,33600,PESSAC,+33 5 56 36 63 66,jeunesse@mairie-pessac.fr,44.7923,-0.675039,4,Mehdi FERHAT,"Accompagnement individuel
Initiation Internet et multimédia",1,6330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001193,14/02/2012,BIJ,,0,0,,Rue des poilus Immeuble le Forum,33318,33600,PESSAC,+33 5 56 45 30 12,bij@mairie-pessac.fr,44.7923,-0.675039,4,,"Accompagnement individuel
Initiation Internet et multimédia",1,7898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318D,,Plateforme des services au public,PAPI,Services publics,,,"Maison du Droit, Place de l'Horloge",318,33600,Pessac,05 56 15 25 60,,plateforme@mairie-pessac.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318A,,Médiathèque Camponac,EPN,Bibliothèque,,http://mediatheque.mairie-pessac.fr,21 rue de Camponac,318,33600,Pessac,05.56.15.83.90,biblio.infomedia@mairie-pessac.fr,,,,Christine ROI,,,,,,,,"Mardi, jeudi, Vendredi : 16h30-18h30 Mercredi, samedi : 14h-17h30 (périodes scolaires)",,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318B,,BIJ,PAPI,Jeunesse,,,2 bis avenue Dulout,318,33600,Pessac,05 56 45 30 12,bij@mairie-pessac.fr.,,,,,,,,,,,,Lundi au vendredi : 9h-18h,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318C,,La station  point Cyb,EPN,Jeunesse,,,"Résidence Macédo 16, allée Cézanne",318,33600,Pessac,05 56 36 63 66,lastation@mairie-pessac.fr,,,,M. Medhi FERHAT,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,321,33240,Peujard,,,,,,,,,,,,,,Lundi au vendredi : 9h-12h / 14h-17h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327B,,PIJ,PAPI,Jeunesse,,www.podensac.fr,Mairie - 11 place Gambetta,327,33720,Podensac,05 56 27 02 59 ,pijpodensac@yahoo.fr ,,,,Camille Degryse ,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329A,,Mairie,PAPI,Services publics,,,8 le bourg,329,33730,Pompéjac,05 56 25 49 49,pompeja.mairie@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330A,,Point Accueil jeunes,PAPI,EducPop,,,3 route de l’église,330,33370,Pompignac,05 56 72 89 09,pajp@cdc-coteaux-bordelais.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336A,,Mairie,PAPI,Services publics,,www.prechac.fr ,19 rue Jeanne Emmanuel Lasserre,336,33730,Préchac,05 56 65 20 17,mairie-prechac33@prechac33.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341A,,Bibliothèque municipale,PAPI,Bibliothèque,,,"19, rue de l'église",341,33710,Pugnac,05 57 68 98 81,,,,,,,,,,,,,Lundi au vendredi : 8h30-17h (vendredi 16h),,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343A,,Mairie,PAPI,Services publics,,www.pujols-sur-ciron.fr,Bourg,343,33210,Pujols-sur-Ciron,05 56 76 65 14,mairiepujols@wanadoo.fr,,,,Mme Laye,,,,,,,,Lundi/jeudi : 13h30-17h30 Mardi/mercredi/vendredi : 10h-12h/13h30-17h30 (mercredi et vendredi jusqu'à 19h),,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351A,,Centre de formation multimétiers - Dispositif Multiservices Insertion,PAPI,Emploi-Formation,,http://www.centre-formation-multimetiers.fr,"3, le grand verger",351,33860,Reignac,05 57 42 66 22,cfm@cc-estuaire.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355A,,Bibliothèque municipale,PAPI,Bibliothèque,,BLOG   / biblirions.canalblog.com,Place de Géres,355,33410,Rions,09 51 37 93 82,bibliorions@free.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,358,,Romagne,,,,,,Salomé PERIGNON-THOMAS ,,,,,,,,Mardi: 15h-18h Mercredi : 10h-12h/14h-18h Vendredi : 15h-18h30 Samedi : 10h-17h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001194,14/02/2012,Bibliothèque municipale,,0,0,http://www.sadirac.com/,Place de l'église,33363,33670,SADIRAC,+33 5 56 30 61 17,bibliotheque@sadirac.com,44.781727,-0.411312,6,,,,7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366B,,PRIJ du Cubzaguais,PAPI,Jeunesse,,,44 rue Dantagnan,366,33240,Saint-André-de-Cubzac,05 57 94 83 32,prij@cdc-cubzaguais.fr,,,,,,,,,,,,Mardi/vendredi : 15h-19h Mercredi/jeudi : 14h-18h Samedi : 14h-17H (vacances : lundi au vendredi : 14h-19h),,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366A,,Bibliothèque municipale,PAPI,Bibliothèque,,www.saintandredecubzac.fr,"25 bis, rue Dantagnan ",366,33240,Saint-André-de-Cubzac,05 57 43 67 39,mediatheque@saintandredecubzac.fr ,,,,Mme Armelle BERNARD ,,,,,,,,"Mardi, jeudi et vendredi : 15h30-18h30 Mercredi : 10h00-12h30 / 14h00-18h30 Samedi : 10h00-12h30 / 14h00-18h00",,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373A,,Bibliotheque municipale,PAPI,Bibliothèque,,,,373,33660,Saint-Antoine-sur-l'Isle,,mairiedestantoinesurlisle@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374A,,Bibliothèque municipale,PAPI,Bibliothèque,,www.saint-aubin-de-blaye.fr,,374,33820,Saint-Aubin-de-Blaye,05.57.32.62.03 (mairie),st-aubindeblaye@wanadoo.fr  ,,,,,,,,,,,,Mardi au vendredi : 10h-12h30/14h-18h Samedi 10h-12h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376A,,PIJ,PAPI,Jeunesse,,www.saint-aubin-de-medoc.fr,Espace Magnolias – 3 rue Gilberte Bacquey,376,33160,Saint-Aubin-de-Médoc,05 56 95 93 31,polesolidarite@saintaubindemedoc.fr,,,,Florence Barre,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,378,33220,Saint-Avit-Saint-Nazaire,,stavit.stnazaire@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,380,33820,Saint-Caprais-de-Blaye,,pointlecture.caprais@laposte.net,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381A,,Club Informatique Aprodisc,EPN,Informatique,,www.aprodisc.org,"Mairie, 4 Av. de Mercade",381,33880,Saint-Caprais-de-Bordeaux,05 57 97 94 24,aprodisc@wanadoo.fr,,,,Mr Alexandre Sierra,,,,,,,,Lundi au vendredi : 9h-12h/14h-17h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382A,,Bibliothèque associative,PAPI,Bibliothèque,,,,382,33920,Saint-Christoly-de-Blaye,,,,,,,,,,,,,,Mardi : 14h-18h Mercredi : 10h-12h et 14h-18h Jeudi : 16h30-18h Vendredi : 16h30-19h Samedi : 10h-16h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
