TYPES_DE_PRODUITS,STATUT,AOC,RAISON_SOCIALE,ADRESSE,ADRESSE_SUITE,CODE_POSTAL,COMMUNE,TELEPHONE,SITE_WEB,MARQUES_ET_LABELS,TOURISME_ET_HANDICAP,LONGITUDE,LATITUDE
Vins,Producteur,Graves,Château Doms,10 chemin de Lagaceye,,33640,PORTETS,+33 5 56 67 20 12,www.chateau-doms.fr,Vignobles et Chais en Bordelais,,-0.419022,44.674416
Vins,Producteur,Graves;Bordeaux Supérieur;Bordeaux;Bordeaux Rosé,Château Grand Abord,56 route des Graves,BP 7,33640,PORTETS,+33 5 56 67 50 75,www.vignobles-dugoua.fr,Vignobles et Chais en Bordelais,,-0.4178211,44.68836
Vins,Producteur,Graves,Château Lagueloup,2-4 rue de la Liberté,,33640,PORTETS,+33 5 56 67 18 11,www.chateaulagueloup.com,Vignobles et Chais en Bordelais,,-0.422628,44.697624
Vins,Producteur,Graves,Château Tour Bicheau,8 route du Cabernet,,33640,PORTETS,+33 5 56 67 37 75,www.chateau-tour-bicheau.com,Vignobles et Chais en Bordelais,,-0.421373,44.679626
Vins,Producteur,Graves,Clos Bellevue,45 route du Courneau,,33640,PORTETS,+33 5 56 67 22 06,www.cbportets.fr,Vignobles et Chais en Bordelais,,-0.4295638,44.68252
Vins,Producteur,Graves;Bordeaux;Bordeaux Rosé,Clos Lamothe,7 route de Mathas,,33640,PORTETS,+33 5 56 67 23 12,www.closlamothe.com,Vignobles et Chais en Bordelais,,-0.4160079,44.692616
Vins,Producteur,Sauternes,Château d'Armajan des Ormes,,,33210,PREIGNAC,+33 5 56 62 35 78,www.mjperromat.com,Vignobles et Chais en Bordelais,,-0.2995061,44.58748
Vins,Producteur,Sauternes;Graves,Château de Malle,,,33210,PREIGNAC,+33 5 56 62 36 86,www.chateau-de-malle.fr,Vignobles et Chais en Bordelais,,-0.29554,44.565838
Vins,Producteur,Sauternes,Château Haut Bergeron,3 Piquey,,33210,PREIGNAC,+33 5 56 63 24 76,www.chateauhautbergeron.com,Vignobles et Chais en Bordelais,,-0.320186,44.567207
Vins,Producteur,Sauternes;Graves;Bordeaux,Château Pierrie Saint Maxime,15 quartier Couite,,33210,PREIGNAC,+33 5 56 63 44 75,http://pierriesaintmaxime.com,Vignobles et Chais en Bordelais,,-0.3093338,44.5761
Vins,Producteur,Bordeaux;Bordeaux Rosé,Château Haut-de-Lerm,6 Labourjade,,33540,SAINT-MARTIN-DE-LERM,+33 5 56 71 39 38,www.haut-de-lerm.fr,Bienvenue à la Ferme;Vignobles et Chais en Bordelais,,-0.033333,44.64775
Vins,Producteur,Côtes de Bordeaux Saint-Macaire;Bordeaux;Bordeaux Rosé;Crémant de Bordeaux,Château de Jayle,1-2 Jayle,,33490,SAINT-MARTIN-DE-SESCAS,+33 5 56 63 60 90,www.vignoblespelle.com,Bienvenue à la Ferme;Vignobles et Chais en Bordelais,,-0.170065,44.573437
Vins,Producteur,Bordeaux Supérieur;Bordeaux;Bordeaux Rosé,Château l'Hermitage,1 l'Hermitage,,33540,SAINT-MARTIN-DU-PUY,+33 5 56 71 57 58,www.chateau-hermitage.com,Vignobles et Chais en Bordelais;Bienvenue à la Ferme,,-0.0248527,44.665993
Vins,Producteur,Blaye Côtes de Bordeaux;Crémant de Bordeaux;Bordeaux Rosé,Château Frédignac,7 rue Emile Frouard,,33390,SAINT-MARTIN-LACAUSSADE,+33 5 57 42 24 93,www.chateau-fredignac.fr,Vignobles et Chais en Bordelais,,-0.643211,45.13481
Vins,Producteur,Bordeaux;Bordeaux Supérieur;Bordeaux Rosé,Vignobles Borderie,119 rue de la République,,33230,SAINT-MEDARD-DE-GUIZIERES,+33 5 57 69 83 01,www.vinsborderie.com,Vignobles et Chais en Bordelais,,-0.0622755,45.01608
Vins,Producteur,Pessac-Léognan,Château Le Bruilleau,12 chemin le Bruilleau,,33650,SAINT-MEDARD-D'EYRANS,+33 5 56 72 70 45,http://chateau_le_bruilleau.monsite-orange.fr/,Vignobles et Chais en Bordelais,,-0.519463,44.6947
Vins,Producteur,Canon-Fronsac,Château Cassagne Haut-Canon,,,33126,SAINT-MICHEL-DE-FRONSAC,+33 5 57 25 05 55,www.chateau-cassagne.fr,Vignobles et Chais en Bordelais,,-0.2921462,44.929623
Vins,Producteur,Canon-Fronsac;Fronsac,Clos Saint Michel,n°1 Larriveau,,33126,SAINT-MICHEL-DE-FRONSAC,+33 5 57 24 95 81,www.lacloseriedefronsac.com,Vignobles et Chais en Bordelais,,-0.2932888,44.937763
Vins,Producteur,Blaye Côtes de Bordeaux;Bordeaux;Crémant de Bordeaux,Château La Martellerie,4 La Martellerie,,33820,SAINT-PALAIS,+33 5 57 32 94 06,www.chateau-la-martellerie.com,Vignobles et Chais en Bordelais,,-0.574883,45.3085
Vins,Producteur,Blaye Côtes de Bordeaux;Bordeaux Rosé,Château La Rose Bellevue,5 Les Mouriers,,33820,SAINT-PALAIS,+33 5 57 32 66 54,www.chateau-larosebellevue.com,Vignobles et Chais en Bordelais;Bienvenue à la Ferme,,-0.588638,45.29643
Vins,Producteur,Saint-Emilion Grand Cru,Château Gerbaud,,,33330,SAINT-PEY-D'ARMENS,+33 5 57 47 12 39,www.chateau-gerbaud.com,Vignobles et Chais en Bordelais,,-0.142355,44.881958
Vins,Producteur,Saint-Emilion Grand Cru,Château La Bonnelle,,,33330,SAINT-PEY-D'ARMENS,+33 5 57 47 15 12,www.feret-labonnelle.com,Vignobles et Chais en Bordelais,,-0.142355,44.881958
Vins,Producteur,Bordeaux Supérieur;Bordeaux,Château Cablanc,Cablanc,,33350,SAINT-PEY-DE-CASTETS,+33 5 57 40 52 20,www.chateaucablanc.com,Vignobles et Chais en Bordelais,,-0.071586,44.800358
Vins,Coopérative,Bordeaux Supérieur;Bordeaux Rosé;Bordeaux Clairet;Crémant de Bordeaux,Vignerons de Saint-Pey-Génissac,Avenue de la Mairie,,33350,SAINT-PEY-DE-CASTETS,+33 5 57 40 52 07,,Vignobles et Chais en Bordelais,,-0.068961,44.811314
Vins,Producteur,Entre-deux-Mers-Haut-Benauge;Crémant de Bordeaux;Bordeaux Rosé;Bordeaux,Château Petit-Luc,10 route du Petit-Luc,,33760,SAINT-PIERRE-DE-BAT,+33 5 56 23 93 33,www.chateaupetitluc.fr,Vignobles et Chais en Bordelais,,-0.2312707,44.67323
Vins,Producteur,Graves,Chateau Magence,,,33210,SAINT-PIERRE-DE-MONS,+33 5 56 63 07 05,www.magence.com,Vignobles et Chais en Bordelais,,-0.210541,44.548462
Vins,Producteur,Haut-Médoc,Château Fontesteau,Fontesteau,,33250,SAINT-SAUVEUR,+33 5 56 59 52 76,www.fontesteau.com,Vignobles et Chais en Bordelais,,-0.8456039,45.20729
Vins,Producteur,Haut-Médoc,Château La Fon du Berger,5 route du Fournas,,33250,SAINT-SAUVEUR,+33 5 56 59 51 43,www.lafonduberger.com,Vignobles et Chais en Bordelais,,-0.8014225,45.193504
Vins,Producteur,Haut-Médoc;Pauillac,Château Peyrabon,,,33250,SAINT-SAUVEUR,+33 5 56 59 57 10,www.chateau-peyrabon.com,Vignobles et Chais en Bordelais,,-0.8178806,45.198673
Vins,Producteur,Bordeaux Supérieur;Bordeaux Rosé,Château Haut-Nivelle,2 route de Cornemps,,33660,SAINT-SAUVEUR-DE-PUYNORMAND,+33 5 57 69 69 69,www.chateau-hautnivelle.com,Vignobles et Chais en Bordelais,,-0.034438,44.986797
Vins,Producteur,Côtes de Bourg,Château Haut-Mortefont,4 Prébeyring,BP 15,33710,SAINT-SEURIN-DE-BOURG,+33 5 57 94 11 20,,Vignobles et Chais en Bordelais,,-0.574537,45.049854
Vins,Producteur,Côtes de Bourg;Bordeaux Supérieur;Bordeaux Rosé;Crémant de Bordeaux,Château Les Rocques,Caruel,,33710,SAINT-SEURIN-DE-BOURG,+33 5 57 68 42 82,www.vignobles-feillon.fr,Vignobles et Chais en Bordelais,,-0.580028,45.05291
Vins,Producteur,Côtes de Bourg;Bordeaux Rosé;Crémant de Bordeaux,Château Puy d'Amour,5 Marchais,,33710,SAINT-SEURIN-DE-BOURG,+33 5 57 68 38 01,www.puydamour.com,Vignobles et Chais en Bordelais;Bienvenue à la Ferme,,-0.582992,45.048725
Vins,Producteur,Côtes de Bourg,Château Tayac,,,33710,SAINT-SEURIN-DE-BOURG,+33 5 57 68 40 60,www.chateau-tayac.fr,Vignobles et Chais en Bordelais,,-0.568206,45.060852
Vins,Producteur,Haut-Médoc,Château Moulin de Blanchon,3 rue des Casaillons,Le Trale,33180,SAINT-SEURIN-DE-CADOURNE,+33 5 56 59 38 66,www.chateau-moulin-de-blanchon.com,Vignobles et Chais en Bordelais,,-0.788684,45.30252
Vins,Producteur,Haut-Médoc,Château Verdus,Chemin de Bardis,,33180,SAINT-SEURIN-DE-CADOURNE,+33 5 56 73 17 31,,Vignobles et Chais en Bordelais,,-0.788684,45.30252
Vins,Producteur,Blaye Côtes de Bordeaux,Château Roland La Garde,8 La Garde,,33390,SAINT-SEURIN-DE-CURSAC,+33 5 57 42 32 29,www.roland-la-garde.com,Vignobles et Chais en Bordelais,,-0.6307744,45.152954
Vins,Producteur,Saint-Emilion Grand Cru;Saint-Emilion,Château de Lescours,,,33330,SAINT-SULPICE-DE-FALEYRENS,+33 5 57 24 74 75,www.lescours.com,Vignobles et Chais en Bordelais,,-0.192567,44.879017
Vins,Producteur,Saint-Emilion;Saint-Emilion Grand Cru,Château Jupille Carillon,Jupille,,33330,SAINT-SULPICE-DE-FALEYRENS,+33 5 57 24 62 92,http://vignobles-visage.com,Vignobles et Chais en Bordelais,,-0.1899299,44.875477
Vins,Producteur,Côtes de Bourg;Bordeaux Rosé,Château de Rousselet,6 Rousselet,,33710,SAINT-TROJAN,+33 5 57 64 32 18,www.chateau-de-rousselet.com,Vignobles et Chais en Bordelais,,-0.582459,45.08641
Vins,Producteur,Côtes de Bourg;Crémant de Bordeaux;Bordeaux Rosé,Château Mercier,5 Mercier,,33710,SAINT-TROJAN,+33 5 57 42 66 99,www.chateau-mercier.fr,Vignobles et Chais en Bordelais;Bienvenue à la Ferme,,-0.591333,45.093773
Vins,Producteur,Bordeaux Supérieur;Bordeaux,Château Isabeau de Naujan,,,33420,SAINT-VINCENT-DE-PERTIGNAS,+33 5 57 55 14 30,www.domaine-de-naujan.com,Vignobles et Chais en Bordelais,,-0.11244,44.79761
Vins,Producteur,Blaye Côtes de Bordeaux;Côtes de Bourg,Clos Maine-Gravereau,96 Routurier,,33920,SAINT-VIVIEN-DE-BLAYE,+33 5 57 42 53 84,www.closmainegravereau.fr,Vignobles et Chais en Bordelais,,-0.524075,45.103462
Vins,Producteur,Blaye Côtes de Bordeaux;Bordeaux Rosé,Domaine des Allants,102 Le Bourg,,33920,SAINT-VIVIEN-DE-BLAYE,+33 5 57 42 58 75,www.domaine-des-allants.fr,Vignobles et Chais en Bordelais,,-0.462513,45.10665
Vins,Coopérative,Médoc,Cave Saint-Brice,10 rue de la Colonne,,33340,SAINT-YZANS-DE-MEDOC,+33 5 56 09 05 05,http://cavesaintbrice.surinternet.com,Vignobles et Chais en Bordelais,,-0.8235669,45.325737
Vins,Producteur,Médoc;Bordeaux,Château Bois de Roc,2 rue des Sarments,,33340,SAINT-YZANS-DE-MEDOC,+33 5 56 09 09 79,,Vignobles et Chais en Bordelais,,-0.820255,45.321804
Vins,Producteur,Médoc,Château Loudenne,,,33340,SAINT-YZANS-DE-MEDOC,+33 5 56 73 17 88,www.lafragette.com,Vignobles et Chais en Bordelais,,-0.7923889,45.32023
Vins,Producteur,Bordeaux Supérieur;Bordeaux;Bordeaux Rosé,Château Bouilhas,45 route de Laubertrie,,33240,SALIGNAC,+33 5 57 43 50 05,www.chateaubouilhas.fr,Vignobles et Chais en Bordelais,,-0.3801548,45.016266
Vins,Producteur,Bordeaux Supérieur;Bordeaux,Château Haut-Bicou,4 chemin de l¿Eau Douce,,33240,SALIGNAC,+33 5 57 43 23 83,www.hautbicou.com,Vignobles et Chais en Bordelais,,-0.3894647,45.008476
Vins,Producteur,Bordeaux;Crémant de Bordeaux,Domaine de Laubertrie,50 route de Laubertrie,,33240,SALIGNAC,+33 5 57 43 24 73,www.domainedelaubertrie.fr,Vignobles et Chais en Bordelais,,-0.3806378,45.01613
Vins,Producteur,Côtes de Bourg,Château Gravettes-Samonac,Le Bourg,,33710,SAMONAC,+33 5 57 68 21 16,,Vignobles et Chais en Bordelais,,-0.568206,45.060852
Vins,Producteur,Sauternes,Château d'Arche,,,33210,SAUTERNES,+33 5 56 76 66 55,www.chateaudarche-sauternes.com,Vignobles et Chais en Bordelais,,-0.342766,44.53745
Vins,Producteur,Sauternes,Château Filhot,,,33210,SAUTERNES,+33 5 56 76 61 09,www.filhot.com,Vignobles et Chais en Bordelais,,-0.33836,44.52455
Vins,Producteur,Sauternes,Château Guiraud,,,33210,SAUTERNES,+33 5 56 76 61 01,www.chateauguiraud.com,Vignobles et Chais en Bordelais,,-0.3326153,44.53267
Vins,Producteur,Sauternes,Château Lamothe Despujols,19 rue Principale,Cave des Lauréats,33210,SAUTERNES,+33 5 56 76 67 89,www.lamothe-despujols.com,Vignobles et Chais en Bordelais,,-0.34296,44.53355
Vins,Producteur,Sauternes,Château Raymond Lafon,4 Au Puits,,33210,SAUTERNES,+33 5 56 63 21 02,www.chateau-raymond-lafon.fr,Vignobles et Chais en Bordelais,,-0.3298366,44.55041
Vins,Coopérative,Bordeaux Clairet;Bordeaux Rosé;Bordeaux Supérieur;Crémant de Bordeaux;Entre-deux-Mers;Bordeaux,Cave de Sauveterre - Cellier de la bastide,15 Bourrassat,,33540,SAUVETERRE-DE-GUYENNE,+33 5 56 61 55 21,www.cavedesauveterre.fr,Vignobles et Chais en Bordelais,,-0.0844573,44.69093
Vins,Producteur,Bordeaux;Bordeaux Supérieur;Bordeaux Clairet;Bordeaux Rosé,Château La Peyrère du Tertre,SCEA La Peyrère Lucas,,33124,SAVIGNAC,+33 5 56 65 41 86,www.chateaulapeyrere.com,Vignobles et Chais en Bordelais,,-0.1248729,44.49734
Vins,Producteur,Bordeaux;Bordeaux Rosé;Bordeaux Supérieur,Château Les Reuilles,3 Piteau,,47120,SAVIGNAC-DE-DURAS,+33 5 56 61 42 44,www.chateau-les-reuilles.com,Vignobles et Chais en Bordelais,Handicap mental;Handicap moteur;Handicap visuel,0.186677,44.700768
Vins,Producteur,Margaux,Château La Galiane,14 rue Alfred de Luze,,33460,SOUSSANS,+33 5 57 88 35 27,www.scea-rene-renon.com,Vignobles et Chais en Bordelais,,-0.699131,45.05595
Vins,Coopérative,Côtes de Bourg;Blaye Côtes de Bordeaux;Bordeaux;Bordeaux Clairet,Alliance Bourg (Cave de Bourg-Tauriac),3 avenue des Côtes de Bourg,,33710,TAURIAC,+33 5 57 94 07 07,www.alliancebourg.com,Vignobles et Chais en Bordelais,,-0.4964876,45.075974
Vins,Producteur,Côtes de Bourg,Château Brulesécaille,"29, route des Châteaux",,33710,TAURIAC,+33 5 57 68 40 31,www.brulesecaille.com,Vignobles et Chais en Bordelais,,-0.568206
Vins,Producteur,Côtes de Bourg;Bordeaux;Bordeaux Clairet;Bordeaux Rosé,Château Haut Macô,61 rue des Gombauds,,33710,TAURIAC,+33 5 57 68 81 26,www.hautmaco.com,Vignobles et Chais en Bordelais,,-0.501693,45.04931
Vins,Producteur,Francs Côtes de Bordeaux,Château Nardou,,,33570,TAYAC,+33 5 57 40 69 60,www.chateau-nardou.com,Vignobles et Chais en Bordelais,,-0.083435,44.95231
Vins,Producteur,Côtes de Bourg,Château Haut Mousseau,1 Haut-Mousseau,,33710,TEUILLAC,+33 5 57 64 34 38,www.vignobles-briolais.com,Vignobles et Chais en Bordelais;Bienvenue à la Ferme,,-0.572081,45.092724
Vins,Producteur,Côtes de Bourg,Château Relais de la Poste,2 Les Blais,,33710,TEUILLAC,+33 5 57 64 37 95,,Vignobles et Chais en Bordelais,,-0.535938,45.101337
Vins,Producteur,Côtes de Bourg;Bordeaux Rosé,Château Vieux Plantier,La Loge 1,,33710,TEUILLAC,+33 5 57 64 34 60,www.chateau-vieux-plantier.com,Vignobles et Chais en Bordelais,,-0.548487,45.08896
Vins,Producteur,Entre-deux-Mers;Bordeaux Supérieur;Bordeaux Clairet;Bordeaux;Crémant de Bordeaux,Château de Lisennes,Chemin de Petrus,,33370,TRESSES,+33 5 57 34 13 03,www.lisennes.fr,Vignobles et Chais en Bordelais,,-0.455971,44.843746
Vins,Producteur,Médoc,Château Le Temple,30 route du port de Goulée,,33340,VALEYRAC,+33 5 56 41 53 62,www.chateauletemple.com,Vignobles et Chais en Bordelais,,-0.913377,45.37882
Vins,Producteur,Graves de Vayres,Château La Pontête,SCEA Lacombe,,33870,VAYRES,+33 5 57 74 76 99,www.lapontete.com,Bienvenue à la Ferme;Vignobles et Chais en Bordelais,,-0.318723,44.8969
Vins,Producteur,Graves de Vayres,Château Pichon Bellevue,,,33870,VAYRES,+33 5 57 74 84 08,http://pichonbellevue.canalblog.com,Vignobles et Chais en Bordelais,,-0.32573,44.89077
Vins,Groupements de producteur,Graves de Vayres,Maison des Vins des Graves de Vayres,Place du Général de Gaulle,,33870,VAYRES,+33 5 57 74 86 42,www.gravesdevayres.fr,Vignobles et Chais en Bordelais,,-0.3140974,44.89748
Vins,Producteur,Médoc,Château David,40 Grande Rue,,33590,VENSAC,+33 5 56 09 44 62,,Vignobles et Chais en Bordelais,,-1.041545,45.398045
Vins,Producteur,Bordeaux Supérieur;Bordeaux,Château Haut Gaussens,4 les Gaussens,,33240,VERAC,+33 5 57 84 38 17,www.chateauhautgaussens.fr,Vignobles et Chais en Bordelais,,-0.3345143,44.9872
Vins,Producteur,Haut-Médoc,Château Le Meynieu,SCEA des Domaines Pedro,,33180,VERTHEUIL,+33 5 56 73 32 10,www.domaines-pedro.com,Vignobles et Chais en Bordelais,,-0.834695,45.25015
Vins,Producteur,Haut-Médoc,Château Le Souley Sainte Croix,,,33180,VERTHEUIL,+33 5 56 41 98 54,www.lesouleystecroix.com,Vignobles et Chais en Bordelais,,-0.834695,45.25015
Vins,Producteur,Saint-Emilion Grand Cru,Château de la Cour,,,33330,VIGNONET,+33 5 57 84 64 95,www.chateaudelacour.com,Vignobles et Chais en Bordelais,,-0.154733,44.85068
Vins,Producteur,Saint-Emilion Grand Cru,Château La Fleur d'Horus,,,33330,VIGNONET,+33 6 82 57 06 46,www.pomerol.com,Vignobles et Chais en Bordelais,,-0.161733,44.85082
Vins,Producteur,Saint-Emilion Grand Cru,Château Quercy,3 Graves,,33330,VIGNONET,+33 5 57 84 56 07,www.chateauquercy.com,Vignobles et Chais en Bordelais,,-0.1465,44.848
Vins,Producteur,Bordeaux Supérieur;Bordeaux;Bordeaux Rosé;Crémant de Bordeaux,Château Tour de Bellegarde,123 route de Bellegarde,,33141,VILLEGOUGE,+33 5 57 84 42 04,www.tourdebellegarde.com,Vignobles et Chais en Bordelais,,-0.3426897,44.972343
Vins,Producteur,Côtes de Bourg,Château Sauman,Le Sauman,,33710,VILLENEUVE,+33 5 57 42 16 64,www.chateausauman.com,Vignobles et Chais en Bordelais,,-0.624658,45.08771
Vins,Producteur,Premières Côtes de Bordeaux,Château Lafitte,Chemin du Loup,,33370,YVRAC,+33 5 56 06 68 50,www.chateau-lafitte.fr,Vignobles et Chais en Bordelais,,-0.481558,44.878784
Vins,Producteur,Premières Côtes de Bordeaux;Bordeaux;Bordeaux Clairet;Saint-Emilion;Saint-Emilion Grand Cru,Vignobles Pestoury,14 chemin de Tellas,,33370,YVRAC,+33 5 56 74 72 16,www.vignobles-pestoury.com,Vignobles et Chais en Bordelais,,-0.459271,44.896088
